mz,rt,height,intensity,rt_min,rt_max,mz_min,mz_max,SN,peakwidth
277.104611270315,11.434569999999999,14772675.0,156265462.327943,11.357042999999999,11.635631,277.104461669922,277.104736328125,17230641,0.278588
282.190940158904,11.789958,905224.25,9023013.79222122,11.542877,11.913629,282.190826416016,282.191162109375,18,0.37075199999999897
283.034951380046,11.836372,335880.03125,1949572.58979936,11.774687,11.913629,283.034759521484,283.035186767578,335879,0.13894199999999898
290.141952006914,11.867522,160018.125,733736.446396112,11.789958,11.913629,290.14129638671903,290.142181396484,160017,0.123671
291.144937174034,11.450002,6222619.0,82359802.35843779,11.264318,11.774687,291.144744873047,291.14508056640597,153,0.5103690000000011
296.106245120135,11.836372,444212.4375,3003520.69280682,11.712681,11.913629,296.105865478516,296.106475830078,444211,0.20094800000000002
304.13713705275904,11.805256,524914.5,6441384.25225551,11.558304,11.944566,304.136962890625,304.137359619141,16,0.3862619999999989
306.227936262234,11.620074,688560.0625,10264911.0692757,11.419139,11.913629,306.227203369141,306.228729248047,12,0.49449
313.045355708876,11.805256,482112.09375,3376913.33348532,11.697268,11.913629,313.04498291015597,313.045654296875,482111,0.216361000000001
313.211647470186,11.712681,788617.4375,10130595.6657092,11.496283,11.913629,313.211395263672,313.211822509766,22,0.417346
333.0749150391,11.620074,1064574.5,12407330.134281699,11.434569999999999,11.820847,333.074615478516,333.075103759766,1064574,0.386276999999999
341.080101500528,11.728124000000001,915403.9375,10596053.6160314,11.573716000000001,11.913629,341.079956054688,341.08026123046903,915403,0.33991299999999897
350.20656666587195,11.68197,1334634.125,17967474.9104258,11.465444999999999,11.944566,350.206176757813,350.206939697266,1334633,0.47912099999999797
359.273077598471,11.851947000000001,592038.125,3397955.95574748,11.759253999999999,11.944566,359.272796630859,359.273345947266,13,0.185311999999999
365.30098543216315,11.651077,516207.28125,6512377.26178579,11.480856,11.913629,365.300537109375,365.30123901367205,14,0.43277299999999896
384.22278059648596,11.851947000000001,403255.34375,1710139.39056477,11.743699000000001,11.913629,384.222534179688,384.222961425781,13,0.169929999999999
393.126424882447,11.851947000000001,297420.5,1029518.27100585,11.759253999999999,11.913629,393.126037597656,393.12722778320295,23,0.15437499999999899
397.715632667574,11.805256,534439.8125,5013791.78884951,11.558304,11.913629,397.714996337891,397.715972900391,28,0.3553249999999989
408.139933876652,11.666524,937667.0,12918528.5223284,11.496283,12.006604,408.139404296875,408.140380859375,16,0.5103209999999989
516.301231504411,11.589147,1271506.0,18297391.303137,11.403708,11.913629,516.300598144531,516.301513671875,10,0.509920999999999
554.33952509215,11.867522,287351.46875,1119822.84388097,11.805256,11.913629,554.339111328125,554.33984375,287350,0.10837299999999801
588.358859781803,11.728124000000001,707929.25,7786463.63091031,11.558304,11.913629,588.358459472656,588.359313964844,707928,0.3553249999999989
612.3561362091169,11.527433,13573906.0,181711522.866237,11.326231,11.882660000000001,612.355773925781,612.356384277344,375,0.556429000000001
637.408880814674,11.867522,553495.0,3207494.15710513,11.759253999999999,11.975683,637.4080810546881,637.4093017578131,18,0.21642899999999896
657.385939927061,11.820847,1288237.625,7951529.59483831,11.728124000000001,11.913629,657.385498046875,657.386657714844,31,0.185505000000001
672.356447159288,11.820847,1287881.0,6640538.47416648,11.712681,11.913629,672.35595703125,672.357971191406,1287880,0.20094800000000002
122.09632469355199,6.063116099999999,2170366.75,45442466.4328932,5.8145181,6.4205994,122.096290588379,122.096351623535,19,0.6060813000000009
122.096370418032,7.588464,4237803.5,102322279.826516,7.2925660999999975,7.8374305999999985,122.09627532959,122.096397399902,43,0.5448645000000001
122.09634979193198,8.039630599999999,4202656.5,91445721.1391948,7.8374305999999985,8.3041536,122.09630584716801,122.096382141113,42,0.4667229999999989
122.096350876049,8.5686703,4758508.5,99933391.5592611,8.3041536,8.7551266,122.096260070801,122.096382141113,48,0.45097300000000107
122.096345251098,9.716312,3994475.0,104051881.586053,9.374882800000002,10.072303999999999,122.09628295898399,122.09637451171899,40,0.6974212
122.096352054333,10.551877000000001,3038998.75,120177848.682377,10.118883,11.248762,122.09626770019501,122.09641265869101,31,1.129879
122.096379716834,9.080345199999998,4102988.0,78643628.5925744,8.9251495,9.328272300000002,122.096290588379,122.09642791747999,41,0.4031228
126.12765475033599,11.542877,812967.6875,17142763.2031304,11.295354,12.052762,126.12755584716801,126.127738952637,10,0.757408
140.143293163203,11.295354,769743.125,9520513.98778341,11.093293,11.496283,140.143112182617,140.143402099609,10,0.40299
148.112017973548,10.458936999999999,11028930.0,155670536.33098602,10.196106,10.645039,148.111907958984,148.112075805664,55,0.44893299999999997
148.112018465597,10.830258,9557637.0,194003097.75196,10.629449000000001,11.124295,148.11193847656298,148.112075805664,48,0.49484600000000106
159.091620137786,11.558304,1746976.625,26969811.3593865,11.326231,11.929008,159.091537475586,159.091705322266,12,0.602777
166.09165009668502,11.558304,1780237.75,29929010.98004001,11.233189,11.960125,166.091537475586,166.091781616211,11,0.726936000000001
175.182008233601,11.217645,3477942.0,44647164.9591449,11.015975,11.419139,175.18180847168,175.182434082031,3477941,0.40316399999999997
183.05274513263302,11.697268,702259.625,8995771.2896422,11.542877,11.960125,183.05261230468798,183.052825927734,17,0.41724799999999895
184.045191755453,11.759253999999999,511652.15625,5172687.95200779,11.558304,11.929008,184.04504394531293,184.04539489746102,12,0.370703999999999
190.097406319222,11.542877,1415985.0,25389159.7734151,11.357042999999999,11.960125,190.097213745117,190.097518920898,32,0.603081999999999
193.09474164109002,11.527433,1585317.375,25551738.02839889,11.341616,11.929008,193.094589233398,193.094863891602,1585316,0.5873919999999979
193.094762441996,11.820847,737817.5,6711429.10077878,11.68197,11.929008,193.094665527344,193.094879150391,682869,0.247038
195.148967211969,10.505529,3457387.25,118413238.21245901,10.118883,11.031419999999999,195.148712158203,195.149108886719,17,0.912537000000001
195.149027696847,11.326231,3341097.5,73812871.7159739,11.031419999999999,11.712681,195.14891052246102,195.149139404297,16,0.681260999999999
201.109695008112,11.651077,1498325.375,17199369.2955215,11.372593,11.68197,201.10949707031293,201.109954833984,7,0.30937699999999896
206.13860585015,10.474381,90827160.0,1188975733.96726,10.258206,10.675937,206.138458251953,206.138702392578,2036,0.417731
206.13869574577492,11.867522,5849270.0,58858289.935977295,11.015975,11.975683,206.138534545898,206.138778686523,10,0.959708000000001
206.13861289086398,10.814991000000001,34195600.0,449036762.96187097,10.675937,10.984845,206.138519287109,206.138671875,766,0.3089080000000011
217.10466112507493,11.774687,458742.625,7294719.320972299,11.450002,11.929008,217.104522705078,217.104827880859,8,0.47900600000000004
219.02637428938093,11.712681,1472847.25,16753990.116971802,11.496283,11.929008,219.02619934082,219.026458740234,20,0.43272499999999897
230.117499022514,11.743699000000001,650674.4375,9351054.28408947,11.388152,11.960125,230.117279052734,230.117645263672,9,0.5719729999999991
234.093446782604,11.836372,452704.71875,2139773.53179462,11.635631,11.929008,234.093338012695,234.093551635742,12,0.293376999999998
237.13317900818905,11.620074,2021597.75,34509179.6226704,11.419139,11.929008,237.13304138183602,237.13328552246102,11,0.5098689999999999
240.143974037315,11.527433,3931814.5,48216694.835912704,11.341616,11.712681,240.143844604492,240.144119262695,11,0.371064999999999
248.175557044339,11.031419999999999,2643123.5,42997366.1015059,10.799710000000001,11.326231,248.175369262695,248.175735473633,34,0.526521000000001
251.204451786875,11.867522,246420.9375,1197737.73937482,11.759253999999999,11.929008,251.20411682128898,251.20471191406293,9,0.16975399999999802
253.19086092733897,11.651077,704365.125,11171433.811091801,11.465444999999999,11.929008,253.190521240234,253.190994262695,14,0.463562999999997
304.204133705243,11.805256,911697.25,7268980.49752059,11.635631,11.929008,304.203857421875,304.204559326172,11,0.293376999999998
306.121589445776,11.851947000000001,385409.59375,1981752.96138365,11.759253999999999,11.929008,306.12139892578097,306.121826171875,385409,0.16975399999999802
307.17633735724604,11.743699000000001,1005770.75,13830788.382786801,11.496283,11.929008,307.176055908203,307.176513671875,6,0.43272499999999897
323.123932433284,11.898104,331985.09375,1569455.82186663,11.728124000000001,11.960125,323.123504638672,323.124298095703,13,0.232001000000001
333.187953767699,10.969254,2954638.5,49331116.6520467,10.799710000000001,11.124295,333.18780517578097,333.188079833984,22,0.324585000000002
333.18782145064097,11.310783,3852484.25,58070552.51719111,11.124295,11.496283,333.187652587891,333.18792724609403,29,0.3719879999999989
357.73736667302,11.820847,748881.375,7837375.3974672,11.496283,11.929008,357.736938476563,357.737884521484,26,0.43272499999999897
362.14584168689794,11.867522,488294.59375,2707043.14191064,11.774687,11.929008,362.145568847656,362.14599609375,488294,0.154320999999999
383.20093481831594,10.428189,2861353.5,52358957.781319104,10.227143,10.629449000000001,383.20068359375,383.20120239257795,27,0.40230600000000105
392.206543623433,11.341616,8706287.0,109317465.611302,11.124295,11.542877,392.206298828125,392.206726074219,533,0.41858199999999995
414.269494195657,11.264318,50581344.0,599130952.153952,11.062312,11.480856,414.26931762695295,414.269653320313,16,0.418543999999999
474.25989403437995,11.882660000000001,451710.8125,2519335.96917495,11.789958,12.006604,474.259429931641,474.26022338867205,7,0.216645999999999
503.32524160412595,11.357042999999999,12191396.0,139607315.93757,11.155477000000001,11.542877,503.32498168945295,503.32546997070295,8,0.3874
603.341483665651,11.851947000000001,478114.5625,3256618.7155917007,11.743699000000001,11.929008,603.340881347656,603.342346191406,478114,0.185308999999999
643.2579127147039,11.867522,592201.5625,2543188.47011718,11.789958,11.929008,643.257141113281,643.258544921875,592201,0.139049999999999
673.26816268648,11.882660000000001,494051.375,1671599.49576267,11.820847,11.929008,673.266662597656,673.268859863281,494050,0.10816099999999901
709.363244299418,11.867522,437592.75,1803175.33872935,11.805256,11.929008,709.3615112304691,709.36376953125,437592,0.123751999999998
714.318454026537,11.867522,355963.75,1642394.1083203,11.789958,11.929008,714.3176879882809,714.319213867188,355963,0.139049999999999
112.05050080269599,11.542877,1364050.75,16598960.690004,11.357042999999999,11.743699000000001,112.050437927246,112.050552368164,1364050,0.3866559999999989
112.050515525212,11.882660000000001,588862.75,3905950.21431352,11.743699000000001,11.944566,112.05042266845699,112.050590515137,588862,0.20086700000000002
159.101497253541,10.799710000000001,12773475.0,179815750.931201,10.598308,11.077699,159.101425170898,159.101547241211,139,0.479391000000002
172.075926035446,11.419139,467350.78125,4607420.40822242,11.326231,11.666524,172.07591247558602,172.07594299316398,5,0.3402930000000011
175.122902084902,10.845704,5991547.0,101999524.269354,10.520972,11.248762,175.122802734375,175.122985839844,61,0.7277899999999989
198.063881630596,11.820847,478747.6875,3952205.00315008,11.68197,11.944566,198.063552856445,198.064041137695,478747,0.262596
199.09390408712397,10.814991000000001,7509184.5,104666613.032108,10.582733000000001,11.077699,199.093811035156,199.09397888183602,54,0.494966000000001
203.05378352781798,11.851947000000001,365364.4375,2346258.58659569,11.743699000000001,11.944566,203.053558349609,203.053924560547,365363,0.20086700000000002
204.063082740367,11.867522,559239.4375,3318167.46290626,11.728124000000001,11.944566,204.062957763672,204.063262939453,17,0.216442000000001
209.066821659606,11.712681,983099.875,12759202.9748493,11.542877,11.944566,209.066650390625,209.066940307617,7,0.40168899999999896
209.16476326374698,11.712681,550007.1875,7032703.00390033,11.465444999999999,11.944566,209.164596557617,209.164947509766,10,0.47912099999999797
210.091274294337,11.805256,1137932.125,10754037.5038245,11.635631,11.944566,210.091018676758,210.091354370117,1137931,0.30893499999999896
214.053130992603,11.728124000000001,1253174.125,15978400.0425736,11.542877,11.944566,214.05305480957,214.053192138672,23,0.40168899999999896
242.173027200286,11.836372,544176.9375,5468467.58165385,11.635631,11.975683,242.172790527344,242.17333984375,52,0.34005199999999897
255.13373317111402,10.814991000000001,6493435.5,86150914.91770959,10.613874000000001,10.95381,255.133590698242,255.133819580078,51,0.339936000000002
255.133811456511,11.062312,5581727.0,86787326.15600699,10.95381,11.295354,255.133697509766,255.133880615234,44,0.34154399999999896
261.159636806179,11.789958,577914.8125,6941763.88814209,11.419139,11.944566,261.159454345703,261.15985107421903,19,0.5254270000000001
272.185508771215,11.697268,1341091.5,19527030.8054377,11.419139,12.021918,272.185211181641,272.18572998046903,13,0.602779
273.67760806488997,11.789958,1927774.75,21395011.9380637,11.573716000000001,12.006604,273.677490234375,273.67767333984403,22,0.4328879999999989
276.216789878389,8.8168724,2556888.75,99967659.47778147,8.506628599999999,9.8403265,276.216552734375,276.216918945313,19,1.3336979
276.216772755963,10.412745,268887488.0,4450544575.269361,10.273655999999999,10.814991000000001,276.216583251953,276.216888427734,2031,0.541334999999998
276.216755300877,10.118883,222530496.0,3106244860.64222,9.8712974,10.273655999999999,276.216583251953,276.216888427734,1681,0.402358600000002
351.14137919247,11.604566,4966599.5,101924589.286175,11.279910000000001,11.975683,351.141174316406,351.141540527344,19,0.6957730000000011
357.235504688208,11.789958,1726318.75,29254515.72138381,11.450002,11.944566,357.235229492188,357.235748291016,14,0.49456400000000106
364.269152980792,11.604566,3696888.25,10048355.2895599,11.558304,11.604566,364.268920898438,364.269287109375,4000384,0.0462619999999996
364.2691727909169,11.68197,4000385.5,53053109.1654687,11.558304,11.960125,364.268920898438,364.26931762695295,4000384,0.401820999999999
364.26917538485003,11.419139,4166553.25,39557376.611354,11.264318,11.558304,364.26901245117205,364.26931762695295,4166552,0.293986000000001
365.272636240149,11.573716000000001,931438.0625,16804786.8024225,11.326231,11.820847,365.272338867188,365.273071289063,931437,0.494616
365.27265240068397,11.450002,880084.375,8352260.06592921,11.326231,11.573716000000001,365.27218627929705,365.273071289063,880083,0.24748499999999998
365.27267480869597,11.697268,931438.0625,10429891.7441348,11.573716000000001,11.944566,365.27243041992205,365.27297973632795,931437,0.37085
405.071717389485,11.898104,275125.0625,936050.9567976572,11.851947000000001,11.944566,405.07156372070295,405.071838378906,275124,0.0926190000000001
417.2310810961509,11.774687,748342.5,8429954.3596237,11.620074,11.944566,417.230804443359,417.23141479492205,748342,0.324491999999998
446.238265814408,11.851947000000001,624639.6875,5481034.73404308,11.697268,11.944566,446.237609863281,446.238677978516,37,0.24729800000000104
473.27818506868,11.882660000000001,276938.34375,1319560.09976625,11.820847,11.944566,473.277282714844,473.278625488281,276937,0.12371900000000001
528.337748379853,11.774687,1014099.6875,14011486.393958898,11.511875,11.944566,528.3375244140631,528.337951660156,34,0.432691
553.3362763597339,11.867522,1070727.25,5145701.95223149,11.759253999999999,11.991266,553.3355712890631,553.3365478515631,1070726,0.232011999999999
576.358719948268,11.882660000000001,403397.3125,2219019.68574225,11.789958,11.944566,576.358459472656,576.359313964844,24,0.154608
611.247712737749,11.929008,513709.75,1780891.61521626,11.851947000000001,11.991266,611.24755859375,611.2484130859381,402479,0.139319
659.252850636307,11.882660000000001,414486.15625,1837101.94250578,11.820847,11.944566,659.252258300781,659.253723144531,414485,0.12371900000000001
890.404034103163,11.820847,618952.4375,7967742.08563975,11.635631,11.975683,890.4031372070309,890.405395507812,8,0.34005199999999897
136.112057492204,8.5686703,8787286.0,192975836.083868,8.2265224,8.785836900000001,136.111968994141,136.11213684082,50,0.559314499999999
136.112094619294,9.0185828,11870376.0,277501249.876238,8.7704265,9.297091,136.11203002929702,136.112121582031,68,0.5266645000000001
136.112068145886,9.778286900000001,9054124.0,160373720.883932,9.6233973,10.025997,136.111999511719,136.112106323242,52,0.4025997
136.112065892595,10.381852,5729309.0,138388566.38193998,10.025997,10.645039,136.11198425293,136.112106323242,29,0.619042
136.112086383814,9.4990432,8752627.0,156339950.360045,9.297091,9.638841099999999,136.112014770508,136.112121582031,50,0.3417501
145.097128423303,10.505529,48377336.0,959102018.553224,10.242716,11.031419999999999,145.097030639648,145.09719848632798,301,0.7887040000000011
145.09712743487302,10.814991000000001,21170228.0,271670362.410154,10.691364,11.000385000000001,145.097061157227,145.09716796875,129,0.3090209999999989
152.128070881745,10.582733000000001,1735615.625,26262474.1391994,10.36642,10.907960000000001,152.127975463867,152.128158569336,29,0.5415399999999999
152.128001925159,11.310783,3877795.5,87264471.4479392,10.907960000000001,11.558304,152.127883911133,152.128067016602,66,0.6503440000000009
152.128047700842,11.68197,2373457.75,36947840.51667021,11.527433,11.975683,152.127975463867,152.12809753418,40,0.44825
153.073750126838,10.923258,32246430.0,508012161.810183,10.706791,11.155477000000001,153.073669433594,153.073806762695,204,0.448686
153.073850314752,11.326231,13176353.0,195262664.77893505,11.155477000000001,11.527433,153.073776245117,153.073913574219,79,0.371956
156.101851768954,10.969254,3317813.5,47115819.4157078,10.753243,11.171066,156.101760864258,156.101913452148,22,0.41782299999999994
166.122623739201,10.443489,4673045.5,91969785.7148302,10.196106,10.675937,166.122512817383,166.12268066406298,25,0.479830999999998
166.122570885524,10.984845,10944423.0,235757778.29503903,10.675937,11.217645,166.122482299805,166.122634887695,59,0.541708
177.07373096778701,11.573716000000001,1102978.125,12543504.5175846,11.372593,11.759253999999999,177.073623657227,177.073822021484,27,0.38666100000000003
183.072215050401,11.882660000000001,349214.75,2315846.9654043997,11.743699000000001,11.991266,183.071884155273,183.07243347168,349214,0.247567
185.12840740778,10.645039,68435672.0,957710503.730316,10.428189,10.845704,185.128280639648,185.128494262695,946,0.41751499999999897
189.700673737724,11.913629,336257.25,1311842.65726969,11.851947000000001,11.960125,189.70056152343798,189.700866699219,336256,0.108178
195.112703771179,11.077699,6301692.5,90140978.48215508,10.8768,11.295354,195.112609863281,195.11280822753898,31,0.418554
197.114434817781,11.542877,1235388.5,17580785.00619,11.326231,11.743699000000001,197.114303588867,197.11457824707,9,0.41746800000000106
204.11314279768,10.412745,72196888.0,1429849140.67959,10.103308,10.923258,204.11302185058602,204.113250732422,641,0.81995
204.1131424673,10.722237,32172938.0,407976693.113544,10.582733000000001,10.89237,204.11302185058602,204.113204956055,277,0.309637
223.117501378269,11.511875,7147630.0,86115160.05339621,11.310783,11.697268,223.117401123047,223.117584228516,35,0.38648499999999897
237.12320891179692,10.830258,8330410.0,131639210.562145,10.582733000000001,11.093293,237.123077392578,237.123352050781,55,0.51056
242.149740807765,11.867522,465657.875,2873221.9960242,11.728124000000001,11.960125,242.149459838867,242.14990234375,11,0.232001000000001
256.175227416479,11.202053999999999,154916064.0,3289174111.17612,10.845704,11.635631,256.175079345703,256.17535400390597,1255,0.789927000000002
266.174822318588,11.542877,1072256.0,14148949.484987399,11.341616,11.697268,266.174530029297,266.17498779296903,7,0.35565199999999797
288.16460417806303,11.867522,540515.875,4548426.89819905,11.743699000000001,11.960125,288.164459228516,288.16497802734403,18,0.21642599999999892
291.141202020528,10.598308,17281492.0,292876903.070115,10.304654,10.814991000000001,291.141021728516,291.14129638671903,17281491,0.510337
291.141228130542,11.635631,7443508.0,112652022.38958898,11.419139,11.929008,291.141082763672,291.141357421875,7443507,0.5098689999999999
291.141199056302,10.923258,10208044.0,121820264.40427099,10.814991000000001,11.155477000000001,291.141021728516,291.141326904297,10208043,0.340486
297.050749129915,11.867522,375519.65625,2971016.91017284,11.759253999999999,11.960125,297.05035400390597,297.05120849609403,375519,0.200870999999999
301.161972129902,10.010408,2696337.75,50758536.1292281,9.7938474,10.319954,301.161773681641,301.162109375,15,0.526106599999999
301.16164899738203,11.310783,3660797.0,56283144.9461098,11.124295,11.496283,301.161468505859,301.161743164063,21,0.3719879999999989
303.15621522725496,11.836372,1005831.5625,9779163.67130912,11.68197,11.960125,303.155914306641,303.156585693359,1005831,0.27815500000000004
310.164642067282,11.341616,1048170.3125,11274118.7385592,11.155477000000001,11.527433,310.164459228516,310.164947509766,13,0.371956
310.16481800766604,11.728124000000001,1032469.125,14472633.6761906,11.527433,11.960125,310.16473388671903,310.1650390625,13,0.43269199999999897
321.151739740165,11.805256,1262214.875,18424800.659243803,11.480856,12.006604,321.151489257813,321.151885986328,6,0.525747999999999
336.17068376593,11.558304,5220475.5,80572943.20882021,11.264318,11.697268,336.170532226563,336.17083740234403,28,0.43295
336.17075397649603,11.805256,3903447.5,40728246.1369204,11.697268,11.960125,336.170532226563,336.170867919922,21,0.262857000000001
340.196542293704,11.805256,1741903.75,22461226.400740307,11.480856,11.960125,340.196319580078,340.196746826172,44,0.47926899999999895
360.2348741241591,11.511875,2341677.75,26839514.8348875,11.295354,11.712681,360.234252929688,360.235534667969,23,0.4173270000000001
404.24895814415606,11.836372,827266.5,13847386.059744,11.496283,11.991266,404.248626708984,404.249206542969,10,0.494983
407.095772040704,11.898104,668215.9375,3730575.03497506,11.774687,11.960125,407.09524536132795,407.096374511719,18,0.185437999999999
409.20419724553705,11.820847,664013.375,11605541.0916595,11.511875,11.960125,409.203704833984,409.20462036132795,20,0.44825
430.11341322307686,11.712681,974225.5,10327034.4948285,11.558304,11.960125,430.112884521484,430.113952636719,974224,0.401820999999999
460.301616360978,11.728124000000001,1173441.25,10828356.7798225,11.589147,11.929008,460.30081176757795,460.30245971679705,14,0.33986099999999797
615.31527488563,11.898104,363326.875,1755283.99696206,11.836372,11.960125,615.314147949219,615.315490722656,363326,0.12375299999999904
656.382483017846,11.836372,3647108.5,25461352.48503961,11.712681,12.021918,656.381896972656,656.382751464844,24,0.309237
107.049144845151,11.015975,908029.875,24437818.667669002,10.768837,11.527433,107.049110412598,107.049194335938,9,0.758596
107.049141495619,11.789958,1632868.125,24468305.505845997,11.542877,11.991266,107.049102783203,107.04918670654301,17,0.448388999999999
136.104911456765,11.635631,2346262.5,43196389.441202,11.403708,12.021918,136.104843139648,136.10494995117202,16,0.618209999999999
160.133140905327,11.248762,2184344.0,39472583.86320821,10.984845,11.527433,160.133041381836,160.13327026367202,24,0.5425880000000011
165.11206848238,10.861260000000001,30891228.0,446867826.32221603,10.645039,11.108883,165.111999511719,165.11213684082,186,0.463844
170.063306386912,11.712681,939242.4375,13453710.8089173,11.496283,11.975683,170.063171386719,170.063385009766,939241,0.4794
171.149146917992,11.805256,1061694.875,13843023.021554999,11.604566,12.021918,171.148986816406,171.149230957031,10,0.4173520000000001
173.01875577066502,11.913629,352343.59375,1678445.72611969,11.851947000000001,11.975683,173.01856994628898,173.018844604492,352343,0.12373599999999994
179.081420763867,11.836372,612828.9375,7496284.62981257,11.620074,12.006604,179.081237792969,179.08155822753898,6,0.3865299999999969
180.08786652068196,11.635631,1161279.0,20024671.6578268,11.388152,12.052762,180.087738037109,180.088027954102,31,0.664609999999999
198.185055460354,10.273655999999999,4681197.0,124991519.838209,9.994959800000002,10.737797,198.184906005859,198.185119628906,44,0.7428372000000011
198.185153014338,10.984845,23172674.0,298387880.399118,10.784410000000001,11.171066,198.185012817383,198.185211181641,220,0.38665600000000105
198.185099156091,11.341616,14921457.0,218572539.410782,11.171066,11.527433,198.184997558594,198.185195922852,142,0.356367
211.082479457239,11.805256,922716.8125,10005545.544129,11.620074,11.975683,211.082366943359,211.082550048828,922716,0.355608999999998
217.029318940593,11.712681,2417018.75,27514706.8504073,11.511875,11.929008,217.029220581055,217.029403686523,50,0.417132999999999
222.172640576082,11.620074,1478236.625,19394178.7053731,11.604566,11.960125,222.172439575195,222.17286682128898,14,0.355559
228.128326963695,11.558304,2447365.25,35037519.8802425,11.372593,11.728124000000001,228.128219604492,228.12840270996102,15,0.355530999999998
245.13551826591703,9.9484558,9806503.0,173077332.32871002,9.731730699999998,10.134326,245.135360717773,245.135589599609,59,0.402595300000002
248.114037355592,11.651077,2249572.0,33605665.5867943,11.450002,11.944566,248.113845825195,248.114151000977,56,0.49456400000000106
286.18583665422904,10.598308,4726850.5,80906054.3793832,10.319954,10.814991000000001,286.185668945313,286.185943603516,4726850,0.495037
286.185833348635,11.635631,9976116.0,184640078.144034,11.372593,11.944566,286.185668945313,286.18597412109403,9976115,0.5719729999999991
286.185850829371,10.95381,3439890.25,51439596.4765576,10.799710000000001,11.171066,286.185668945313,286.18597412109403,3439889,0.371356000000001
318.190933479619,11.882660000000001,1594076.875,17283909.792410593,11.68197,12.052762,318.190673828125,318.191253662109,9,0.370792
340.175346264103,11.789958,1392307.875,17092298.305281,11.511875,12.037316,340.17498779296903,340.175628662109,7,0.525441000000001
364.135150147599,11.929008,563347.5625,1776593.03950663,11.867522,11.975683,364.134918212891,364.13528442382795,563347,0.10816100000000099
382.16288948514085,11.913629,535533.1875,2158766.85711431,11.867522,11.975683,382.162475585938,382.163269042969,535532,0.10816100000000099
415.151429728798,11.913629,504669.09375,2298663.04813687,11.836372,11.975683,415.151000976563,415.152160644531,7,0.139311
435.047500553884,11.851947000000001,513322.9375,4494669.06657671,11.728124000000001,12.052762,435.047302246094,435.04782104492205,9,0.32463800000000104
451.214762988382,11.789958,3098637.25,41219872.99996621,11.465444999999999,11.975683,451.21438598632795,451.2150573730471,15,0.510237999999998
451.231849626725,11.913629,450388.75,2192264.6491875,11.836372,11.975683,451.231292724609,451.232269287109,450388,0.139311
560.222997946732,11.944566,537972.4375,3670228.309344,11.820847,12.130094999999999,560.222351074219,560.223693847656,10,0.309248
624.286602682931,11.913629,652742.375,3248337.66261874,11.805256,12.037316,624.285705566406,624.287292480469,12,0.232059999999999
110.060046585854,10.923258,14644819.0,246182470.30192798,10.706791,11.171066,110.05998229980499,110.06008148193399,52,0.464275
125.07089682734899,10.505529,15336542.0,284280665.24693704,10.289231,10.737797,125.07080078125,125.070945739746,96,0.448566000000001
125.07088067267901,10.8768,9394561.0,136301527.872229,10.737797,11.093293,125.07082366943399,125.070945739746,58,0.355495999999999
138.091298352626,8.801282800000003,3032651.25,49372924.3505319,8.646332699999999,8.987487,138.091201782227,138.091384887695,16,0.34115429999999897
140.106928442877,11.851947000000001,1035394.125,13823188.2834228,11.604566,12.145524,140.106857299805,140.107009887695,7,0.540958000000001
181.068061820097,11.867522,2897934.25,27077632.7748488,11.712681,12.052762,181.067626953125,181.068290710449,11,0.340081
190.082886498812,11.496283,782410.6875,9065934.11994451,11.341616,11.697268,190.08274841308602,190.08299255371102,19,0.35565199999999797
190.08289041016602,11.836372,782631.125,6002640.86355565,11.697268,11.991266,190.082595825195,190.0830078125,19,0.29399800000000104
250.179953380303,11.403708,12265177.0,174903699.620886,11.233189,11.589147,250.179840087891,250.180038452148,78,0.355958000000002
250.179996388916,11.062312,11695221.0,135180590.432734,10.8768,11.233189,250.17985534668,250.180068969727,74,0.356389
280.129108058205,11.898104,1048554.8125,7233581.332125,11.774687,12.083752,280.12872314453097,280.129516601563,11,0.30906500000000003
389.15664950200204,11.882660000000001,876887.6875,5982997.00211517,11.774687,11.991266,389.15625,389.157104492188,21,0.216579
401.087136246136,11.929008,609494.09375,3240985.70729121,11.789958,11.991266,401.08590698242205,401.088256835938,609493,0.201308
433.050443423893,11.882660000000001,988015.125,8681859.89922086,11.712681,12.021918,433.049560546875,433.050903320313,15,0.309237
638.302019970654,11.913629,1042927.4375,5861294.54836982,11.789958,12.037316,638.301574707031,638.302673339844,1042926,0.247358000000001
108.044355442877,11.882660000000001,839222.4375,8859650.14996686,11.635631,12.130094999999999,108.04426574707001,108.04443359375,10,0.49446399999999896
126.054875798184,11.403708,2166569.75,48866861.9580718,11.124295,11.697268,126.054756164551,126.05493927002001,10,0.572972999999998
134.060006944459,10.907960000000001,1818103.75,27057310.58928569,10.722237,11.171066,134.05993652343798,134.06005859375,9,0.44882900000000103
147.091668194405,11.697268,3315731.25,42689947.444510296,11.480856,11.913629,147.091598510742,147.091705322266,43,0.43277299999999896
167.056304156737,9.1268724,18660536.0,390868984.655625,8.8324619,9.4214619,167.05618286132798,167.056396484375,101,0.589000000000001
167.056283938032,9.7472703,33856368.0,879425344.014679,9.5146161,10.103308,167.05618286132798,167.056335449219,231,0.588691900000002
167.05627018113302,10.335527,118082640.0,2041156328.14893,10.103308,10.53645,167.05615234375,167.05632019043,811,0.433142
167.05627727028602,10.660491,65725368.0,866727660.8473718,10.53645,10.861260000000001,167.05618286132798,167.056350708008,435,0.32481
180.12124915096697,11.929008,617327.125,5439529.18712597,11.743699000000001,12.176611999999999,180.121063232422,180.121398925781,9,0.432913
